year,age,midYearWt_3LNO,springWt_3LNO,springM_3LNO
1992,8,349.6357014,290.0751959,0.489452535
1992,9,510.290046,435.0290506,0.432456119
1992,10,722.7303308,629.2674758,0.386383684
1992,11,979.5086859,869.644497,0.349926056
1992,12,1255.377924,1135.907886,0.322362147
1992,13,1556.413203,1424.439802,0.300638859
1992,14,1910.089497,1758.963582,0.281531167
1992,15,2211.561867,2061.448541,0.268532241
1992,16,2552.328394,2395.129167,0.256697481
1992,17,3037.581578,2861.825324,0.24253724
1992,18,3557.321293,3361.18899,0.231537077
1992,19,4076.531945,3866.663,0.221305743
1992,20,4815.457266,4568.171428,0.211778768
1992,21,5449.521658,5198.697281,0.202394247
1993,1,2.392947161,0.662407429,3.190487483
1993,2,10.905884,5.690406046,1.681935648
1993,3,34.07452388,22.71664687,1.098019364
1993,4,66.17384908,48.29395182,0.863819441
1993,5,98.69055463,75.00995162,0.753967386
1993,6,135.4883576,105.3352043,0.675144872
1993,7,198.4290575,159.1610763,0.588077779
1993,8,318.9279864,263.4381036,0.504457133
1993,9,495.5947989,423.1733413,0.436220497
1993,10,696.1213645,606.2440693,0.391195233
1993,11,947.8545254,840.4350564,0.353907832
1993,12,1224.340405,1105.204397,0.32543405
1993,13,1506.268967,1382.837569,0.30364792
1993,14,1859.921538,1722.217354,0.283533868
1993,15,2234.936721,2080.949897,0.267677436
1993,16,2520.815808,2370.598783,0.257514691
1993,17,2888.046612,2733.657145,0.246032479
1993,18,3390.6573,3220.317179,0.234587763
1993,19,3953.740105,3760.468063,0.2231912
1993,20,4519.96369,4310.091457,0.215566703
1993,21,5252.263616,5020.956921,0.204556057
1994,1,3.03814888,0.844688179,3.00946519
1994,2,10.27032787,5.31481944,1.697690091
1994,3,30.93948342,20.46712229,1.131675739
1994,4,70.80085832,52.68651992,0.841236916
1994,5,110.0436231,85.54382872,0.721781344
1994,6,146.4020428,115.2718945,0.656417632
1994,7,208.5832364,166.8830008,0.583774174
1994,8,300.4291391,247.0180642,0.514215465
1994,9,456.3604789,388.4760127,0.448358758
1994,10,675.3956712,588.8309378,0.394895685
1994,11,916.1457362,811.651237,0.35814012
1994,12,1189.18506,1071.749448,0.328881591
1994,13,1475.837327,1351.900936,0.306211111
1994,14,1795.749109,1668.408012,0.286574336
1994,15,2169.644701,2029.29359,0.269899545
1994,16,2551.359182,2396.087662,0.2565975
1994,17,2841.862579,2695.275836,0.24710488
1994,18,3202.352887,3054.553466,0.238470022
1994,19,3734.585036,3569.287566,0.226784088
1994,20,4348.618922,4158.628928,0.217941266
1994,21,4890.188596,4696.627059,0.208758735
1995,1,3.986684361,1.1323728,2.788992158
1995,2,12.32766925,6.458719833,1.633588293
1995,3,29.48917367,19.34828998,1.143989359
1995,4,65.69765682,48.57289869,0.863523386
1995,5,113.7561149,90.00675677,0.710944134
1995,6,158.681426,127.4752409,0.634237425
1995,7,221.2121455,178.7220011,0.570821782
1995,8,318.174574,261.2447379,0.507928044
1995,9,433.0633151,367.359643,0.455750163
1995,10,627.897806,545.9786085,0.404926637
1995,11,889.0000896,788.0005205,0.361682517
1995,12,1153.582648,1038.395261,0.332591448
1995,13,1437.769159,1315.177541,0.309275028
1995,14,1774.755131,1646.722086,0.288235665
1995,15,2090.815849,1961.141531,0.272977962
1995,16,2459.847129,2320.904299,0.259258502
1995,17,2875.197298,2723.828269,0.246243407
1995,18,3144.581103,3004.598866,0.239672792
1995,19,3501.497018,3360.295428,0.23104553
1995,20,4054.918513,3897.045041,0.222312709
1995,21,4674.755944,4501.555596,0.211493866
1996,1,2.730792325,0.749212651,3.07859372
1996,2,15.30022368,8.205613098,1.540945588
1996,3,35.56062282,23.69056654,1.094933444
1996,4,63.92068962,46.94856251,0.870612842
1996,5,106.4944072,83.85054082,0.728037873
1996,6,158.4541695,129.4355946,0.631770356
1996,7,232.6202145,191.1118217,0.557456494
1996,8,331.4438479,274.3111812,0.499366844
1996,9,460.7356264,390.8409525,0.448454126
1996,10,598.4299671,519.2255373,0.410778934
1996,11,833.9090341,737.2576995,0.370057957
1996,12,1120.01823,1008.290445,0.335995302
1996,13,1397.945049,1277.84622,0.312675102
1996,14,1740.723168,1613.34674,0.290592124
1996,15,2088.355443,1954.208518,0.273789364
1996,16,2359.077926,2232.463802,0.262591347
1996,17,2758.461144,2624.216743,0.249188822
1996,18,3170.516858,3026.831632,0.239095639
1996,19,3424.791656,3292.19612,0.232492389
1996,20,3763.35957,3631.600299,0.227182201
1996,21,4329.972362,4187.958746,0.216203097
1997,1,2.414528629,0.65360939,3.18062883
1997,2,11.74622028,6.072716479,1.63121513
1997,3,43.04562095,29.34541844,1.036662539
1997,4,76.6102498,57.23413562,0.831812665
1997,5,104.8662748,82.16405691,0.731768215
1997,6,148.5428333,120.9454181,0.64636971
1997,7,225.5007701,187.7524542,0.561051553
1997,8,338.3711608,283.5314433,0.492990401
1997,9,471.3349638,403.0954308,0.443217467
1997,10,637.0526122,553.511571,0.403369711
1997,11,795.5814676,702.8576935,0.375020529
1997,12,1057.348563,949.9948866,0.343266815
1997,13,1357.016782,1241.007501,0.316048146
1997,14,1700.229471,1575.461528,0.293415544
1997,15,2064.21833,1928.325585,0.27547089
1997,16,2371.763109,2240.137899,0.262885269
1997,17,2638.489484,2516.8919,0.252605096
1997,18,3054.167511,2925.653979,0.241644733
1997,19,3461.813729,3324.805892,0.231773223
1997,20,3678.386897,3554.645462,0.228662825
1997,21,4025.607992,3906.61587,0.220846772
1998,1,2.794521433,0.755827419,3.053511685
1998,2,10.94738252,5.580113538,1.654433776
1998,3,33.61521392,22.07701396,1.097435301
1998,4,90.10169377,68.84018976,0.792251774
1998,5,121.2668559,96.37423538,0.704546468
1998,6,148.0077224,120.1844622,0.646960055
1998,7,212.3091969,176.167371,0.573421829
1998,8,321.871411,271.8610334,0.499945245
1998,9,469.0908363,405.6324109,0.441385674
1998,10,638.7904252,559.5381273,0.401066332
1998,11,843.2445529,747.2672787,0.368094185
1998,12,1008.855885,906.4420675,0.347689552
1998,13,1285.15291,1174.126813,0.322762774
1998,14,1652.938609,1532.386969,0.296534774
1998,15,2028.615727,1893.853005,0.277676351
1998,16,2354.937052,2220.834008,0.264208595
1998,17,2669.422567,2541.636601,0.252413963
1998,18,2921.341638,2805.092084,0.244912222
1998,19,3301.070804,3181.275215,0.234961904
1998,20,3709.636362,3582.104588,0.228122606
1998,21,3923.662081,3812.650948,0.222483445
1999,1,3.986970424,1.121368807,2.791642626
1999,2,12.40933564,6.363258118,1.596596809
1999,3,31.17978408,20.1628851,1.115333155
1999,4,72.32707226,53.19142702,0.835681698
1999,5,137.0617291,110.9708999,0.677781745
1999,6,164.4064518,134.6673176,0.629180659
1999,7,212.8425553,176.343061,0.573031669
1999,8,306.147222,257.2555295,0.509720341
1999,9,441.1641844,383.7568899,0.449459946
1999,10,621.2439178,549.0785913,0.402653605
1999,11,829.9894689,740.7401031,0.368171924
1999,12,1061.457738,957.1959193,0.341574065
1999,13,1226.835451,1120.244557,0.32677701
1999,14,1576.044103,1460.148144,0.302271531
1999,15,1978.292889,1847.228567,0.280412535
1999,16,2321.138004,2188.051473,0.266169175
1999,17,2665.923385,2534.400695,0.253267153
1999,18,3004.503558,2877.747729,0.243391401
1999,19,3140.745587,3033.624883,0.238551498
1999,20,3562.797726,3449.747388,0.230752525
1999,21,3943.797292,3830.318606,0.222176617
2000,1,3.092192006,0.867666517,2.980963222
2000,2,15.51243903,8.295875338,1.528217083
2000,3,35.19543125,22.94394861,1.075850436
2000,4,66.84288721,48.3289578,0.850589873
2000,5,118.7712961,93.16051041,0.701845868
2000,6,179.9311577,149.3514586,0.610485802
2000,7,232.1004945,193.6155029,0.559207933
2000,8,307.7961712,258.2773796,0.509215458
2000,9,424.9293507,367.7086544,0.456405235
2000,10,581.1321193,515.2008606,0.411202331
2000,11,793.3684037,712.2271885,0.372041359
2000,12,1028.294086,933.9903928,0.343283042
2000,13,1281.656086,1174.14724,0.32134243
2000,14,1502.320924,1390.421465,0.306118392
2000,15,1899.428695,1772.359666,0.285189834
2000,16,2265.674423,2136.332788,0.268809568
2000,17,2631.368958,2500.493084,0.255039095
2000,18,3031.983562,2898.757192,0.243303459
2000,19,3228.27275,3111.836105,0.237196283
2000,20,3386.945948,3286.157523,0.234280583
2000,21,3775.748707,3675.769812,0.224966423
2001,1,4.101740689,1.181624269,2.762280039
2001,2,12.5528676,6.6429273,1.607654376
2001,3,43.22586988,29.46605073,1.028581849
2001,4,74.54358472,54.43486722,0.821993184
2001,5,113.9886947,88.04769137,0.70758223
2001,6,169.8128403,137.8486022,0.618201973
2001,7,249.2550664,209.7319285,0.545617099
2001,8,332.0083447,280.4630711,0.497771819
2001,9,428.3957707,370.1183172,0.455714256
2001,10,568.116257,500.6183006,0.415811962
2001,11,742.4775478,666.5157148,0.380317575
2001,12,971.2387468,886.9707346,0.348305563
2001,13,1222.543194,1129.224123,0.324291701
2001,14,1553.591127,1442.519514,0.301690101
2001,15,1808.017093,1686.215074,0.28888412
2001,16,2180.840618,2055.320035,0.273246163
2001,17,2568.341003,2441.086287,0.257581008
2001,18,3017.725155,2883.481688,0.244216875
2001,19,3261.809717,3139.170138,0.237133566
2001,20,3562.732384,3446.869329,0.231175589
2001,21,3588.444049,3499.571399,0.228425794
2002,1,3.184526474,0.896849894,2.921871447
2002,2,15.40587504,8.373402748,1.531655467
2002,3,35.34198257,23.78686211,1.085819718
2002,4,88.65100381,67.81634571,0.788622647
2002,5,124.8171318,97.25471049,0.687013506
2002,6,170.2701418,136.7955253,0.616210739
2002,7,245.6880451,203.5059854,0.54646153
2002,8,351.5312209,298.6283393,0.487794215
2002,9,457.4896767,397.4726076,0.446506992
2002,10,574.8318264,505.5420188,0.414827405
2002,11,737.225648,657.5339811,0.382734424
2002,12,910.3588085,831.23929,0.355996732
2002,13,1140.822877,1061.168893,0.33017744
2002,14,1453.08676,1360.58291,0.306303415
2002,15,1845.468134,1728.012917,0.285631555
2002,16,2076.576818,1955.812697,0.276682677
2002,17,2480.913762,2356.784772,0.261506749
2002,18,2959.717053,2828.345749,0.246139438
2002,19,3239.080207,3115.783483,0.238321396
2002,20,3642.193884,3516.97279,0.230097176
2002,21,3769.971356,3668.191958,0.225406642
2003,1,3.104979671,0.869990561,2.917014177
2003,2,13.18798313,6.971414136,1.566531081
2003,3,42.21812369,29.15638911,1.035724429
2003,4,74.39176802,56.14308461,0.830933388
2003,5,135.2976918,109.6119704,0.674183041
2003,6,183.7593713,148.5081468,0.60096849
2003,7,250.8419538,206.4443968,0.542098834
2003,8,353.4161099,297.116869,0.486000354
2003,9,477.7886226,417.6167049,0.439166297
2003,10,607.4705067,537.6188153,0.407367265
2003,11,748.7291038,666.8697106,0.38132279
2003,12,915.605082,831.2940365,0.356691142
2003,13,1068.232707,994.9240806,0.337589327
2003,14,1334.204911,1259.257205,0.313398529
2003,15,1689.89675,1594.978642,0.291994681
2003,16,2098.826619,1984.183484,0.274164752
2003,17,2362.653343,2243.045502,0.264773197
2003,18,2876.87438,2748.023604,0.249070802
2003,19,3169.096075,3048.800973,0.240494365
2003,20,3659.436189,3531.346363,0.230224262
2003,21,3865.562587,3754.977317,0.224087474
2004,1,3.72250271,1.074695494,2.763881838
2004,2,13.43248167,7.088644138,1.536513928
2004,3,36.53366669,24.50966267,1.064377622
2004,4,85.8610365,66.38888187,0.796995487
2004,5,116.2675557,93.27093773,0.70674264
2004,6,180.6910225,149.9301565,0.605416541
2004,7,268.2981604,221.6406824,0.530194133
2004,8,363.0822036,304.3280085,0.481185873
2004,9,486.0493683,421.7009395,0.436278001
2004,10,624.6213995,555.8481436,0.402590066
2004,11,781.8056026,700.6659388,0.375638399
2004,12,931.782382,845.1493207,0.355031283
2004,13,1085.940424,1006.088588,0.337086585
2004,14,1250.40457,1183.550301,0.320253133
2004,15,1528.287066,1452.24021,0.300344224
2004,16,1888.488969,1799.317774,0.281757601
2004,17,2367.760575,2256.071829,0.262985068
2004,18,2732.016756,2608.729734,0.25255212
2004,19,3079.717187,2961.59852,0.243534217
2004,20,3604.616704,3478.669753,0.231654673
2004,21,3870.366477,3757.601845,0.224390276
2005,1,3.012568169,0.856566876,2.96698538
2005,2,15.76129443,8.484866203,1.459600325
2005,3,36.1153707,24.17181902,1.054673465
2005,4,76.025255,57.18496073,0.818574237
2005,5,128.5657035,105.0710912,0.685022565
2005,6,158.4487431,130.7825243,0.630627097
2005,7,250.8587744,211.3715645,0.541045473
2005,8,385.5494459,324.0657248,0.471583562
2005,9,501.0636688,433.7312493,0.431707855
2005,10,639.9788484,566.0115716,0.399090583
2005,11,792.4571889,713.7892066,0.372908618
2005,12,961.0704568,877.0931829,0.350906199
2005,13,1108.016105,1024.499485,0.33525125
2005,14,1285.651117,1212.258771,0.318441139
2005,15,1432.671292,1364.122285,0.306962476
2005,16,1685.124914,1616.668557,0.291058936
2005,17,2100.775756,2015.970396,0.271550126
2005,18,2689.815148,2578.673832,0.252470268
2005,19,2931.407596,2817.848021,0.246634326
2005,20,3517.730226,3394.016431,0.233881397
2005,21,3801.977624,3691.343935,0.225922779
2006,1,2.728781548,0.763911817,3.047326107
2006,2,13.20498199,6.973934008,1.550007038
2006,3,41.75908107,28.57658197,1.00853655
2006,4,73.01093232,54.63756817,0.819054609
2006,5,120.2890856,96.13582409,0.695272559
2006,6,169.1584403,141.2813046,0.617241193
2006,7,222.8555856,186.8514121,0.562012299
2006,8,350.0885454,298.8829869,0.48500409
2006,9,527.7836073,458.545916,0.423930819
2006,10,661.3870268,583.953553,0.39459973
2006,11,815.6974325,732.0630561,0.369019812
2006,12,961.5443391,882.5452307,0.349598562
2006,13,1129.084354,1050.39753,0.332386037
2006,14,1317.965447,1240.09111,0.316247625
2006,15,1487.651945,1411.205275,0.3042289
2006,16,1574.424588,1514.204938,0.297790579
2006,17,1850.588439,1786.761543,0.281741198
2006,18,2335.917821,2254.665001,0.262637208
2006,19,2878.147317,2776.451302,0.246510862
2006,20,3331.149431,3213.911503,0.237415262
2006,21,3719.955714,3610.55832,0.227821304
2007,1,2.723093784,0.763021497,3.050628315
2007,2,12.10860427,6.323585724,1.591413801
2007,3,36.27560046,24.35563508,1.060785105
2007,4,83.04373072,63.84649655,0.78658216
2007,5,117.4733205,93.6294071,0.693824126
2007,6,167.3544103,138.0498307,0.617489058
2007,7,233.401135,197.357945,0.55285953
2007,8,314.3975341,266.8296855,0.502740536
2007,9,468.6400282,412.1573715,0.438845616
2007,10,689.1586334,610.8502629,0.388647476
2007,11,843.1623224,756.7841641,0.364727805
2007,12,995.7803173,910.4344192,0.34543304
2007,13,1115.756348,1044.394764,0.332131339
2007,14,1324.739667,1253.727098,0.314742809
2007,15,1530.92261,1449.30148,0.301785238
2007,16,1647.391317,1579.27129,0.294384764
2007,17,1726.460972,1670.477497,0.288413266
2007,18,2035.09161,1975.037931,0.273502544
2007,19,2479.019711,2406.07818,0.257052396
2007,20,3195.510124,3095.380469,0.239369974
2007,21,3532.535044,3427.926105,0.231127296
2008,1,2.914934934,0.816876296,3.002536002
2008,2,11.60243228,6.094506817,1.618412446
2008,3,33.49677269,22.216843,1.085126203
2008,4,75.11855932,56.81309459,0.817568572
2008,5,127.7139787,104.0784193,0.67425992
2008,6,167.8313204,138.5763843,0.612965516
2008,7,236.0563036,198.3427747,0.550155907
2008,8,324.2672393,277.2046496,0.496661647
2008,9,424.9339056,371.9754123,0.453579036
2008,10,600.4123019,538.5388396,0.40451785
2008,11,868.0737691,782.3561315,0.360446195
2008,12,1030.733979,941.766161,0.341473957
2008,13,1166.29499,1085.929734,0.327501115
2008,14,1288.235235,1226.715821,0.316067894
2008,15,1516.170876,1443.840647,0.301606517
2008,16,1701.940526,1627.979859,0.291677956
2008,17,1816.789562,1753.054177,0.284524872
2008,18,1901.103527,1848.351474,0.279658317
2008,19,2138.054014,2085.272022,0.26860757
2008,20,2680.203446,2612.12209,0.25183905
2008,21,3387.272546,3298.276722,0.233202586
2009,1,4.475910938,1.320788609,2.608925869
2009,2,12.11997096,6.40169765,1.603669172
2009,3,31.80118961,21.19202231,1.102289801
2009,4,69.83316654,52.08382384,0.834788106
2009,5,118.6978016,95.34181481,0.694426154
2009,6,178.0039389,149.1623336,0.59973226
2009,7,237.2920793,199.4746306,0.546994442
2009,8,329.940077,281.3071636,0.493584399
2009,9,431.9634412,380.450757,0.450200461
2009,10,549.8427131,490.5269822,0.417152644
2009,11,743.5020126,676.2951009,0.37730679
2009,12,1050.593045,964.439619,0.338386572
2009,13,1211.948629,1125.735474,0.3237553
2009,14,1356.250269,1283.226111,0.311172138
2009,15,1446.691713,1385.663153,0.304809393
2009,16,1664.695737,1601.001952,0.292526353
2009,17,1885.473652,1815.84084,0.281514409
2009,18,2017.88097,1956.756994,0.275022055
2009,19,1988.887827,1942.911369,0.275157437
2009,20,2289.181007,2241.13794,0.263956698
2009,21,2837.995285,2777.83613,0.245569433
2010,1,4.856323018,1.515095918,2.455934368
2010,2,16.82837721,9.373099838,1.437703778
2010,3,33.09188245,22.16641862,1.090796021
2010,4,65.38759783,48.82381144,0.850349439
2010,5,113.2245743,89.85118853,0.704556052
2010,6,168.8321702,139.7888661,0.61277124
2010,7,247.2359703,210.0473879,0.53822011
2010,8,330.4461654,281.7013194,0.491902837
2010,9,440.6343851,387.2923399,0.447360488
2010,10,550.3334593,493.9801216,0.416032639
2010,11,689.1581631,623.5608343,0.38778147
2010,12,884.6536729,819.3935148,0.356049494
2010,13,1224.227273,1142.6152,0.321620109
2010,14,1416.186041,1334.463092,0.307415699
2010,15,1539.437609,1465.639187,0.299156072
2010,16,1565.801849,1513.987827,0.296937044
2010,17,1824.397987,1765.614678,0.283271008
2010,18,2102.581043,2034.868705,0.271783495
2010,19,2116.509863,2063.001795,0.270377594
2010,20,2130.406156,2088.65551,0.270079159
2010,21,2409.188224,2367.047046,0.257935442
2011,1,4.685637965,1.471475066,2.475394317
2011,2,18.4120532,10.63937649,1.352913553
2011,3,42.06266943,29.50863804,1.00192499
2011,4,67.738315,50.75378522,0.841883605
2011,5,105.7388091,83.93403408,0.718547823
2011,6,164.7172766,135.1491673,0.618172531
2011,7,239.1318432,201.2933276,0.54588275
2011,8,337.7072431,289.8077329,0.487415404
2011,9,439.0860099,386.7855127,0.446490896
2011,10,562.9007863,504.0936739,0.41313832
2011,11,679.158717,618.1784323,0.388682304
2011,12,826.6556962,762.5846152,0.364889501
2011,13,1011.060622,953.5142896,0.340177997
2011,14,1406.661354,1331.87735,0.306883968
2011,15,1624.828371,1540.86131,0.29462999
2011,16,1687.426887,1621.941702,0.29037993
2011,17,1703.235432,1655.833973,0.288396954
2011,18,2002.56746,1947.349302,0.274989655
2011,19,2212.660379,2153.113915,0.266912258
2011,20,2294.142252,2243.859736,0.264322829
2011,21,2242.48266,2205.834562,0.263872114
2012,1,2.823979453,0.855495938,2.938508354
2012,2,17.5961998,10.23879604,1.368607114
2012,3,43.09378138,31.05655872,0.976249574
2012,4,79.34633402,61.6806357,0.7932282
2012,5,108.7346834,86.55492651,0.712802797
2012,6,153.2350706,125.6243311,0.631819687
2012,7,236.5820135,197.9478034,0.548298937
2012,8,332.3150847,282.9736296,0.49137982
2012,9,441.3495945,390.8231521,0.445004763
2012,10,556.9898962,499.757986,0.413283737
2012,11,696.3343445,633.2436462,0.385552228
2012,12,803.4696516,745.6256445,0.367342107
2012,13,950.8970366,893.2039013,0.347792329
2012,14,1142.087797,1092.787555,0.326199848
2012,15,1589.64828,1514.545403,0.295490414
2012,16,1799.839277,1722.718571,0.285233731
2012,17,1848.805889,1788.025134,0.281366355
2012,18,1831.335611,1788.443392,0.28212078
2012,19,2095.555531,2047.504325,0.270432377
2012,20,2411.259016,2353.838579,0.260517427
2012,21,2410.002561,2366.426586,0.258304531
2013,1,3.232173955,0.9685063,2.941698058
2013,2,10.67732015,6.031610433,1.625172424
2013,3,41.03787143,29.65144454,0.991562159
2013,4,78.85407799,62.66875499,0.789099134
2013,5,119.245929,98.08122036,0.686482011
2013,6,156.4192555,128.3906463,0.62819516
2013,7,219.9227187,184.0658222,0.560479777
2013,8,331.4256898,281.4039609,0.49203698
2013,9,441.3735811,387.7491205,0.44631132
2013,10,550.2983477,495.8921328,0.414131598
2013,11,684.2652,623.7273193,0.386454984
2013,12,826.1423185,765.3376285,0.364175694
2013,13,913.3245191,862.6563399,0.35138153
2013,14,1088.438695,1038.12498,0.332171283
2013,15,1264.298824,1216.702617,0.316022035
2013,16,1744.379392,1676.843372,0.286880308
2013,17,1980.49704,1908.009951,0.276005414
2013,18,2014.142992,1957.326637,0.274116533
2013,19,1916.357395,1879.003381,0.277420143
2013,20,2240.36181,2196.267723,0.265750419
2013,21,2536.311219,2486.850228,0.254439314
2014,1,4.999125797,1.52198095,2.5845563
2014,2,11.05893659,6.298234522,1.693486729
2014,3,26.49405133,18.69998859,1.150319155
2014,4,75.68946624,60.1181434,0.802239197
2014,5,113.8606711,95.64560251,0.694646451
2014,6,160.3971105,135.6020043,0.618492991
2014,7,224.0080997,187.7517279,0.557505689
2014,8,307.0773217,261.5753156,0.503131581
2014,9,442.3558397,387.7033148,0.446244733
2014,10,559.4355296,500.2522025,0.413198588
2014,11,666.044306,608.9167628,0.38910243
2014,12,808.2470278,750.5736063,0.365543989
2014,13,944.1881761,888.7085282,0.348056797
2014,14,1030.191212,987.2446111,0.337227942
2014,15,1213.024623,1163.768552,0.321250967
2014,16,1358.321869,1318.103069,0.308748119
2014,17,1893.547104,1831.316509,0.278777554
2014,18,2191.927178,2122.13919,0.267509819
2014,19,2118.216972,2068.438998,0.269084243
2014,20,1985.66464,1953.728532,0.275594548
2014,21,2352.934065,2314.907007,0.25981086
2015,1,10.06570528,3.167228228,2.082435814
2015,2,16.46031495,9.587892793,1.500444891
2015,3,28.1057409,20.00619417,1.172739181
2015,4,51.35212438,39.90963649,0.914225261
2015,5,108.7325235,91.29727952,0.708586602
2015,6,145.7928459,126.22451,0.635390269
2015,7,217.1523774,186.9315979,0.558960833
2015,8,311.2821054,266.1509895,0.500910077
2015,9,407.5248041,358.241386,0.45725549
2015,10,562.5959061,502.4086838,0.412609976
2015,11,687.551832,624.1521367,0.386310123
2015,12,779.0821737,726.101852,0.36894306
2015,13,920.3529938,868.2181811,0.34990619
2015,14,1074.589397,1025.06544,0.33326002
2015,15,1128.951837,1088.1315,0.327988718
2015,16,1307.46213,1265.316571,0.313507804
2015,17,1456.070142,1419.754208,0.301277026
2015,18,2070.275692,2011.659802,0.271426307
2015,19,2307.130968,2245.642755,0.262588846
2015,20,2239.986267,2194.979655,0.265606213
2015,21,2110.029379,2081.522063,0.268690391
2016,1,14.57473074,4.635165039,1.815895663
2016,2,31.32182138,19.0011905,1.213594343
2016,3,40.49296617,29.43341596,1.048265687
2016,4,54.72230998,42.87663594,0.920845226
2016,5,76.11981724,62.82123031,0.798000822
2016,6,135.4733509,117.5241186,0.653449664
2016,7,188.094342,165.9934805,0.582969762
2016,8,287.8196791,252.4436092,0.509788222
2016,9,409.7858906,361.7382593,0.456413405
2016,10,514.5997308,461.6439049,0.423637723
2016,11,692.6449461,628.502913,0.385477242
2016,12,814.8798148,754.5459206,0.36475044
2016,13,880.2284182,833.9549746,0.353694901
2016,14,1041.278542,994.725066,0.335752704
2016,15,1191.906871,1143.763726,0.32287333
2016,16,1202.680516,1168.529557,0.321359434
2016,17,1421.521814,1382.804767,0.304673305
2016,18,1555.386885,1523.010047,0.295493664
2016,19,2163.640158,2112.654252,0.266936892
2016,20,2500.88078,2442.786485,0.257110616
2016,21,2368.561083,2329.110707,0.259226079
2017,1,12.68313256,3.940443339,1.888719187
2017,2,46.52398803,28.67429797,1.033788664
2017,3,70.71906359,53.25545525,0.86794376
2017,4,75.99619059,60.86559756,0.830975818
2017,5,78.8791689,65.50370222,0.806888785
2017,6,96.64445319,82.43988207,0.730761468
2017,7,172.07501,152.7076105,0.601986244
2017,8,239.2478726,214.8374592,0.539188236
2017,9,363.5953989,328.1551801,0.470855379
2017,10,512.0004246,461.9457569,0.424156799
2017,11,628.1761016,572.8696047,0.396869416
2017,12,822.1888591,760.4990121,0.363884262
2017,13,932.455775,877.578199,0.348305843
2017,14,975.6769603,936.7616242,0.341218034
2017,15,1155.039322,1109.299368,0.325355386
2017,16,1282.894483,1241.081952,0.315340077
2017,17,1299.50787,1268.214508,0.313072946
2017,18,1519.259853,1484.325347,0.298810868
2017,19,1614.416786,1586.403531,0.291299974
2017,20,2328.78544,2281.758197,0.262198408
2017,21,2622.978566,2572.374618,0.251461061
2018,1,11.16287716,3.402114657,1.959114246
2018,2,42.57154639,25.74079226,1.058374469
2018,3,98.65035649,75.24147642,0.759518371
2018,4,121.1067721,100.0496548,0.705153608
2018,5,105.3383955,89.12315388,0.736660667
2018,6,94.75386655,80.92403062,0.749673419
2018,7,126.2017458,110.2587875,0.666981957
2018,8,217.5090127,196.8612002,0.558079172
2018,9,293.6553229,269.2458717,0.50409457
2018,10,439.2709306,404.7506696,0.442475287
2018,11,617.3790172,566.7458129,0.39885107
2018,12,739.1545504,686.4348037,0.375854059
2018,13,943.0832061,886.3017188,0.347295141
2018,14,1045.010674,997.8422207,0.33472245
2018,15,1060.767064,1023.344101,0.332614672
2018,16,1244.369482,1204.534043,0.317787406
2018,17,1396.661118,1358.019321,0.306405139
2018,18,1363.236796,1335.912012,0.309242927
2018,19,1593.576037,1563.088923,0.293627395
2018,20,1678.297952,1654.901776,0.289268991
2018,21,2415.251865,2374.720314,0.257404502
2019,2,39.19055321,23.3070897,1.082648917
2019,3,92.33735153,69.35002792,0.773822076
2019,4,158.8019861,132.5345594,0.631333066
2019,5,160.0025469,138.9755109,0.635201442
2019,6,121.9088968,105.7901434,0.692605543
2019,7,122.2339432,106.3415305,0.684834693
2019,8,164.6790027,146.8403584,0.612480968
2019,9,266.6516744,245.5122499,0.523493206
2019,10,350.7761954,327.2830461,0.476782692
2019,11,515.2376498,481.608152,0.420359119
2019,12,717.2293932,669.9292027,0.379377302
2019,13,840.9441978,793.3070971,0.359704155
2019,14,1061.477252,1011.406509,0.333414225
2019,15,1145.846882,1100.193627,0.325308602
2019,16,1130.975328,1099.369207,0.325818646
2019,17,1348.944682,1312.086337,0.309231311
2019,18,1486.924045,1452.020388,0.301045551
2019,19,1432.452847,1408.355189,0.303725033
2019,20,1634.41749,1608.710735,0.292776797
2019,21,1755.802712,1734.766391,0.283447147
2020,3,86.67618723,64.21261293,0.788197209
2020,4,151.7632939,125.1021206,0.639783453
2020,5,208.6016141,182.9801935,0.571378723
2020,6,179.9979595,159.6529908,0.604885376
2020,7,153.1977719,134.4942916,0.638754465
2020,8,162.5934079,143.8330792,0.623871604
2020,9,207.9677289,189.0633027,0.56944455
2020,10,321.0338474,300.5603094,0.495093908
2020,11,411.0841072,387.3597638,0.455105159
2020,12,582.6602716,552.0876057,0.404061977
2020,13,806.6703186,764.9910432,0.364454057
2020,14,945.0192436,902.2882002,0.345813137
2020,15,1168.761388,1120.230227,0.323616859
2020,16,1232.088694,1192.663225,0.317724763
2020,17,1207.266956,1178.564716,0.318497089
2020,18,1446.575608,1412.746694,0.303032364
2020,19,1565.318425,1534.744829,0.295470358
2020,20,1428.985661,1409.93715,0.305929427
2020,21,1749.204607,1725.873431,0.284891435
2021,4,145.1169486,118.3041375,0.648500355
2021,5,204.1482496,177.3378575,0.574771721
2021,6,239.6251996,214.7724453,0.542676089
2021,7,220.0132125,194.8174973,0.565915969
2021,8,201.5693995,178.7853255,0.583872009
2021,9,209.5652917,189.6328677,0.574466736
2021,10,257.2468677,238.2700196,0.534511005
2021,11,379.7882013,358.7042066,0.472906477
2021,12,463.1188628,440.371542,0.440138538
2021,13,637.2883855,612.7351544,0.392120407
